Date,Study,Semester,Program
"Monday, January 17, 2022",7,W22,BAPG
"Tuesday, January 18, 2022",8,W22,BAPG
"Wednesday, January 19, 2022",10,W22,BAPG
"Thursday, January 20, 2022",8,W22,BAPG
"Friday, January 21, 2022",5,W22,BAPG
"Saturday, January 22, 2022",12,W22,BAPG
"Sunday, January 23, 2022",8,W22,BAPG
"Monday, January 24, 2022",12,W22,BAPG
"Tuesday, January 25, 2022",12,W22,BAPG
"Wednesday, January 26, 2022",9,W22,BAPG
"Thursday, January 27, 2022",10,W22,BAPG
"Friday, January 28, 2022",10,W22,BAPG
"Saturday, January 29, 2022",6,W22,BAPG
"Sunday, January 30, 2022",10,W22,BAPG
"Monday, January 31, 2022",9,W22,BAPG
"Tuesday, February 1, 2022",7,W22,BAPG
"Wednesday, February 2, 2022",4,W22,BAPG
"Thursday, February 3, 2022",8,W22,BAPG
"Friday, February 4, 2022",10,W22,BAPG
"Saturday, February 5, 2022",8,W22,BAPG
"Sunday, February 6, 2022",9,W22,BAPG
"Monday, February 7, 2022",10,W22,BAPG
"Tuesday, February 8, 2022",9,W22,BAPG
"Wednesday, February 9, 2022",11,W22,BAPG
"Thursday, February 10, 2022",9,W22,BAPG
"Friday, February 11, 2022",12,W22,BAPG
"Saturday, February 12, 2022",12,W22,BAPG
"Sunday, February 13, 2022",12,W22,BAPG
"Monday, February 14, 2022",8,W22,BAPG
"Tuesday, February 15, 2022",8,W22,BAPG
"Wednesday, February 16, 2022",10,W22,BAPG
"Thursday, February 17, 2022",10,W22,BAPG
"Friday, February 18, 2022",14,W22,BAPG
10-Sep,1.5,F21,BAPG
11-Sep,1,F21,BAPG
12-Sep,0.5,F21,BAPG
13-Sep,0.5,F21,BAPG
14-Sep,0,F21,BAPG
15-Sep,6,F21,BAPG
16-Sep,1.5,F21,BAPG
17-Sep,2,F21,BAPG
18-Sep,0,F21,BAPG
19-Sep,0,F21,BAPG
20-Sep,0,F21,BAPG
21-Sep,1,F21,BAPG
22-Sep,2,F21,BAPG
23-Sep,0.5,F21,BAPG
24-Sep,2,F21,BAPG
25-Sep,4,F21,BAPG
26-Sep,2,F21,BAPG
27-Sep,2,F21,BAPG
28-Sep,6,F21,BAPG
29-Sep,3,F21,BAPG
30-Sep,2,F21,BAPG
1-Oct,0,F21,BAPG
2-Oct,2,F21,BAPG
3-Oct,2,F21,BAPG
4-Oct,0,F21,BAPG
5-Oct,7,F21,BAPG
6-Oct,2,F21,BAPG
7-Oct,0,F21,BAPG
8-Oct,3,F21,BAPG
9-Oct,0,F21,BAPG
10-Oct,2,F21,BAPG
11-Oct,4,F21,BAPG
12-Oct,3,F21,BAPG
13-Oct,0,F21,BAPG
14-Oct,4,F21,BAPG
15-Oct,2,F21,BAPG
16-Oct,0,F21,BAPG
17-Oct,0.5,F21,BAPG
18-Oct,0,F21,BAPG
19-Oct,1,F21,BAPG
20-Oct,4,F21,BAPG
21-Oct,6,F21,BAPG
22-Oct,8,F21,BAPG
23-Oct,6,F21,BAPG
24-Oct,5,F21,BAPG
25-Oct,7,F21,BAPG
26-Oct,6,F21,BAPG
27-Oct,5,F21,BAPG
28-Oct,4,F21,BAPG
29-Oct,2,F21,BAPG
30-Oct,3,F21,BAPG
31-Oct,1.5,F21,BAPG
1-Nov,2,F21,BAPG
2-Nov,0,F21,BAPG
3-Nov,0,F21,BAPG
4-Nov,2,F21,BAPG
5-Nov,0,F21,BAPG
6-Nov,0,F21,BAPG
7-Nov,0,F21,BAPG
8-Nov,6,F21,BAPG
9-Nov,2,F21,BAPG
10-Nov,3,F21,BAPG
11-Nov,2,F21,BAPG
12-Nov,1,F21,BAPG
13-Nov,3,F21,BAPG
14-Nov,1,F21,BAPG
15-Nov,1,F21,BAPG
16-Nov,4,F21,BAPG
17-Nov,3,F21,BAPG
18-Nov,1,F21,BAPG
19-Nov,3,F21,BAPG
20-Nov,2,F21,BAPG
21-Nov,0,F21,BAPG
22-Nov,0,F21,BAPG
23-Nov,3,F21,BAPG
24-Nov,2,F21,BAPG
25-Nov,4,F21,BAPG
26-Nov,0,F21,BAPG
27-Nov,0,F21,BAPG
28-Nov,3,F21,BAPG
29-Nov,2,F21,BAPG
30-Nov,3,F21,BAPG
1-Dec,4,F21,BAPG
2-Dec,2,F21,BAPG
3-Dec,3,F21,BAPG
4-Dec,6,F21,BAPG
5-Dec,6,F21,BAPG
6-Dec,4,F21,BAPG
7-Dec,0,F21,BAPG
8-Dec,6,F21,BAPG
11-Jan,0,W22,BAPG
12-Jan,1,W22,BAPG
13-Jan,0,W22,BAPG
14-Jan,1,W22,BAPG
15-Jan,0,W22,BAPG
16-Jan,0,W22,BAPG
17-Jan,1,W22,BAPG
18-Jan,1,W22,BAPG
19-Jan,1,W22,BAPG
20-Jan,2,W22,BAPG
21-Jan,0,W22,BAPG
22-Jan,0,W22,BAPG
23-Jan,1,W22,BAPG
24-Jan,3,W22,BAPG
25-Jan,1.5,W22,BAPG
26-Jan,1,W22,BAPG
27-Jan,3,W22,BAPG
28-Jan,4,W22,BAPG
29-Jan,2,W22,BAPG
30-Jan,2,W22,BAPG
31-Jan,3,W22,BAPG
1-Feb,3,W22,BAPG
2-Feb,2,W22,BAPG
3-Feb,2,W22,BAPG
4-Feb,7,W22,BAPG
5-Feb,0,W22,BAPG
6-Feb,1.5,W22,BAPG
7-Feb,5,W22,BAPG
8-Feb,4,W22,BAPG
9-Feb,2,W22,BAPG
10-Feb,0,W22,BAPG
11-Feb,0,W22,BAPG
12-Feb,0,W22,BAPG
13-Feb,0,W22,BAPG
14-Feb,1,W22,BAPG
15-Feb,3,W22,BAPG
16-Feb,3,W22,BAPG
17-Feb,3,W22,BAPG
18-Feb,9,W22,BAPG
10-Sep-21,0,F21,BAPG
11-Sep-21,0,F21,BAPG
12-Sep-21,0,F21,BAPG
13-Sep-21,3,F21,BAPG
14-Sep-21,2,F21,BAPG
15-Sep-21,2,F21,BAPG
16-Sep-21,2,F21,BAPG
17-Sep-21,0,F21,BAPG
18-Sep-21,0,F21,BAPG
19-Sep-21,0,F21,BAPG
20-Sep-21,2.5,F21,BAPG
21-Sep-21,3,F21,BAPG
22-Sep-21,2,F21,BAPG
23-Sep-21,3,F21,BAPG
24-Sep-21,3,F21,BAPG
25-Sep-21,2,F21,BAPG
26-Sep-21,1.5,F21,BAPG
27-Sep-21,3,F21,BAPG
28-Sep-21,2,F21,BAPG
29-Sep-21,1.5,F21,BAPG
30-Sep-21,0,F21,BAPG
1-Oct-21,0,F21,BAPG
2-Oct-21,0,F21,BAPG
3-Oct-21,0,F21,BAPG
4-Oct-21,3,F21,BAPG
5-Oct-21,3,F21,BAPG
6-Oct-21,3,F21,BAPG
7-Oct-21,2,F21,BAPG
8-Oct-21,2,F21,BAPG
9-Oct-21,0,F21,BAPG
10-Oct-21,0,F21,BAPG
11-Oct-21,2.5,F21,BAPG
12-Oct-21,3,F21,BAPG
13-Oct-21,2,F21,BAPG
14-Oct-21,1.5,F21,BAPG
15-Oct-21,2.5,F21,BAPG
16-Oct-21,2,F21,BAPG
17-Oct-21,3,F21,BAPG
18-Oct-21,2,F21,BAPG
19-Oct-21,0,F21,BAPG
20-Oct-21,2,F21,BAPG
21-Oct-21,2,F21,BAPG
22-Oct-21,2,F21,BAPG
23-Oct-21,0,F21,BAPG
24-Oct-21,0,F21,BAPG
25-Oct-21,0,F21,BAPG
26-Oct-21,0,F21,BAPG
27-Oct-21,0,F21,BAPG
28-Oct-21,0,F21,BAPG
29-Oct-21,0,F21,BAPG
30-Oct-21,0,F21,BAPG
31-Oct-21,2,F21,BAPG
1-Nov-21,2,F21,BAPG
2-Nov-21,0,F21,BAPG
3-Nov-21,0,F21,BAPG
4-Nov-21,0,F21,BAPG
5-Nov-21,2,F21,BAPG
6-Nov-21,3,F21,BAPG
7-Nov-21,0,F21,BAPG
8-Nov-21,0,F21,BAPG
9-Nov-21,3,F21,BAPG
10-Nov-21,4,F21,BAPG
11-Nov-21,0,F21,BAPG
12-Nov-21,0,F21,BAPG
13-Nov-21,0,F21,BAPG
14-Nov-21,2,F21,BAPG
15-Nov-21,3,F21,BAPG
16-Nov-21,3,F21,BAPG
17-Nov-21,2,F21,BAPG
18-Nov-21,4,F21,BAPG
19-Nov-21,0,F21,BAPG
20-Nov-21,0,F21,BAPG
21-Nov-21,0,F21,BAPG
22-Nov-21,3,F21,BAPG
23-Nov-21,3,F21,BAPG
24-Nov-21,4,F21,BAPG
25-Nov-21,0,F21,BAPG
26-Nov-21,0,F21,BAPG
27-Nov-21,0,F21,BAPG
28-Nov-21,0,F21,BAPG
29-Nov-21,3,F21,BAPG
30-Nov-21,3,F21,BAPG
1-Dec-21,3.5,F21,BAPG
2-Dec-21,0,F21,BAPG
3-Dec-21,0,F21,BAPG
4-Dec-21,0,F21,BAPG
5-Dec-21,0,F21,BAPG
6-Dec-21,2,F21,BAPG
7-Dec-21,2,F21,BAPG
8-Dec-21,3,F21,BAPG
11-Jan-22,0,W22,BAPG
12-Jan-22,2,W22,BAPG
13-Jan-22,0,W22,BAPG
14-Jan-22,2,W22,BAPG
15-Jan-22,0,W22,BAPG
16-Jan-22,4,W22,BAPG
17-Jan-22,2,W22,BAPG
18-Jan-22,0,W22,BAPG
19-Jan-22,1.5,W22,BAPG
20-Jan-22,1,W22,BAPG
21-Jan-22,0,W22,BAPG
22-Jan-22,0,W22,BAPG
23-Jan-22,0,W22,BAPG
24-Jan-22,1,W22,BAPG
25-Jan-22,3,W22,BAPG
26-Jan-22,0,W22,BAPG
27-Jan-22,0,W22,BAPG
28-Jan-22,0,W22,BAPG
29-Jan-22,2,W22,BAPG
30-Jan-22,2,W22,BAPG
31-Jan-22,2,W22,BAPG
1-Feb-22,2,W22,BAPG
2-Feb-22,2,W22,BAPG
3-Feb-22,0,W22,BAPG
4-Feb-22,0,W22,BAPG
5-Feb-22,0,W22,BAPG
6-Feb-22,2,W22,BAPG
7-Feb-22,2.5,W22,BAPG
8-Feb-22,3,W22,BAPG
9-Feb-22,0,W22,BAPG
10-Feb-22,0,W22,BAPG
11-Feb-22,0,W22,BAPG
12-Feb-22,0,W22,BAPG
13-Feb-22,3,W22,BAPG
14-Feb-22,2.5,W22,BAPG
15-Feb-22,3.5,W22,BAPG
16-Feb-22,2,W22,BAPG
17-Feb-22,0,W22,BAPG
18-Feb-22,2,W22,BAPG
9/11/2021,3,F21,BAPG
9/12/2021,1,F21,BAPG
9/13/2021,2,F21,BAPG
9/14/2021,2,F21,BAPG
9/15/2021,3,F21,BAPG
9/16/2021,4,F21,BAPG
9/17/2021,0,F21,BAPG
9/18/2021,0,F21,BAPG
9/19/2021,2,F21,BAPG
9/20/2021,2,F21,BAPG
9/21/2021,5,F21,BAPG
9/22/2021,3,F21,BAPG
9/23/2021,3,F21,BAPG
9/24/2021,3,F21,BAPG
9/25/2021,2,F21,BAPG
9/26/2021,2,F21,BAPG
9/27/2021,4,F21,BAPG
9/28/2021,3,F21,BAPG
9/29/2021,4,F21,BAPG
9/30/2021,4,F21,BAPG
10/1/2021,3,F21,BAPG
10/2/2021,3,F21,BAPG
10/3/2021,2,F21,BAPG
10/4/2021,2,F21,BAPG
10/5/2021,4,F21,BAPG
10/6/2021,4,F21,BAPG
10/7/2021,3,F21,BAPG
10/8/2021,3,F21,BAPG
10/9/2021,4,F21,BAPG
10/10/2021,6,F21,BAPG
10/11/2021,5,F21,BAPG
10/12/2021,4,F21,BAPG
10/13/2021,3,F21,BAPG
10/14/2021,4,F21,BAPG
10/15/2021,2,F21,BAPG
11/1/2021,4,F21,BAPG
11/2/2021,4,F21,BAPG
11/3/2021,3,F21,BAPG
11/4/2021,6,F21,BAPG
11/5/2021,5,F21,BAPG
11/6/2021,5,F21,BAPG
11/7/2021,4,F21,BAPG
11/8/2021,3,F21,BAPG
11/9/2021,3,F21,BAPG
11/10/2021,2,F21,BAPG
11/11/2021,3,F21,BAPG
11/12/2021,3,F21,BAPG
11/13/2021,4,F21,BAPG
11/14/2021,2,F21,BAPG
11/15/2021,3,F21,BAPG
11/16/2021,4,F21,BAPG
11/17/2021,3,F21,BAPG
11/18/2021,4,F21,BAPG
11/19/2021,4,F21,BAPG
11/20/2021,5,F21,BAPG
11/21/2021,3,F21,BAPG
11/22/2021,4,F21,BAPG
11/23/2021,4,F21,BAPG
11/24/2021,2,F21,BAPG
11/25/2021,3,F21,BAPG
11/26/2021,2,F21,BAPG
11/27/2021,5,F21,BAPG
11/28/2021,4,F21,BAPG
11/29/2021,3,F21,BAPG
11/30/2021,5,F21,BAPG
12/1/2021,4,F21,BAPG
12/2/2021,5,F21,BAPG
12/3/2021,3,F21,BAPG
12/4/2021,4,F21,BAPG
12/5/2021,5,F21,BAPG
12/6/2021,3,F21,BAPG
12/7/2021,4,F21,BAPG
12/8/2021,5,F21,BAPG
12/9/2021,3,F21,BAPG
12/10/2021,5,F21,BAPG
10/1/2022,2,W22,BAPG
11/1/2022,2,W22,BAPG
12/1/2022,2,W22,BAPG
13/1/2022,2,W22,BAPG
14/1/2022,1,W22,BAPG
15/1/2022,0,W22,BAPG
16/1/2022,0,W22,BAPG
17/1/2022,2,W22,BAPG
18/1/2022,3,W22,BAPG
19/1/2022,2,W22,BAPG
20/1/2022,4,W22,BAPG
21/1/2022,2,W22,BAPG
22/1/2022,2,W22,BAPG
23/1/2022,2,W22,BAPG
24/1/2022,3,W22,BAPG
25/1/2022,2,W22,BAPG
26/1/2022,3,W22,BAPG
27/1/2022,4,W22,BAPG
28/1/2022,3,W22,BAPG
29/1/2022,6,W22,BAPG
30/1/2022,6,W22,BAPG
31/1/2022,2,W22,BAPG
1/2/2022,3,W22,BAPG
2/2/2022,3,W22,BAPG
3/2/2022,4,W22,BAPG
4/2/2022,4,W22,BAPG
5/2/2022,3,W22,BAPG
6/2/2022,3,W22,BAPG
7/2/2022,2,W22,BAPG
8/2/2022,3,W22,BAPG
9/2/2022,3,W22,BAPG
10/2/2022,4,W22,BAPG
11/2/2022,3,W22,BAPG
12/2/2022,4,W22,BAPG
13/2/2022,5,W22,BAPG
14/2/2022,3,W22,BAPG
15/2/2022,2,W22,BAPG
16/2/2022,4,W22,BAPG
17/2/2022,5,W22,BAPG
18/2/2022,2,W22,BAPG
9/7/2021,1,F21,BAPG
9/8/2021,2,F21,BAPG
9/9/2021,3,F21,BAPG
9/10/2021,4,F21,BAPG
9/11/2021,5,F21,BAPG
9/12/2021,4,F21,BAPG
9/13/2021,3,F21,BAPG
9/14/2021,4,F21,BAPG
9/15/2021,2,F21,BAPG
9/16/2021,1,F21,BAPG
9/17/2021,8,F21,BAPG
9/18/2021,2,F21,BAPG
9/19/2021,2,F21,BAPG
9/20/2021,4,F21,BAPG
9/21/2021,2,F21,BAPG
9/22/2021,3,F21,BAPG
9/23/2021,3,F21,BAPG
9/24/2021,6,F21,BAPG
9/25/2021,5,F21,BAPG
9/26/2021,8,F21,BAPG
9/27/2021,4,F21,BAPG
9/28/2021,6,F21,BAPG
9/29/2021,5,F21,BAPG
9/30/2021,6,F21,BAPG
10/1/2021,4,F21,BAPG
10/2/2021,8,F21,BAPG
10/3/2021,8,F21,BAPG
10/4/2021,6,F21,BAPG
10/5/2021,4,F21,BAPG
10/6/2021,2,F21,BAPG
10/7/2021,3,F21,BAPG
10/8/2021,8,F21,BAPG
10/9/2021,6,F21,BAPG
10/10/2021,8,F21,BAPG
10/11/2021,5,F21,BAPG
10/12/2021,6,F21,BAPG
10/13/2021,8,F21,BAPG
10/14/2021,6,F21,BAPG
10/15/2021,5,F21,BAPG
10/16/2021,4,F21,BAPG
10/17/2021,6,F21,BAPG
10/18/2021,2,F21,BAPG
10/19/2021,3,F21,BAPG
10/20/2021,6,F21,BAPG
10/21/2021,2,F21,BAPG
10/22/2021,1,F21,BAPG
10/23/2021,5,F21,BAPG
10/24/2021,5,F21,BAPG
10/25/2021,0,F21,BAPG
10/26/2021,5,F21,BAPG
10/27/2021,3,F21,BAPG
10/28/2021,6,F21,BAPG
10/29/2021,1,F21,BAPG
10/30/2021,4,F21,BAPG
10/31/2021,6,F21,BAPG
11/1/2021,2,F21,BAPG
11/2/2021,6,F21,BAPG
11/3/2021,1,F21,BAPG
11/4/2021,5,F21,BAPG
11/5/2021,0,F21,BAPG
11/6/2021,5,F21,BAPG
11/7/2021,5,F21,BAPG
11/8/2021,6,F21,BAPG
11/9/2021,6,F21,BAPG
11/10/2021,7,F21,BAPG
11/11/2021,4,F21,BAPG
11/12/2021,4,F21,BAPG
11/13/2021,8,F21,BAPG
11/14/2021,8,F21,BAPG
11/15/2021,2,F21,BAPG
11/16/2021,5,F21,BAPG
11/17/2021,6,F21,BAPG
11/18/2021,5,F21,BAPG
11/19/2021,8,F21,BAPG
11/20/2021,5,F21,BAPG
11/21/2021,6,F21,BAPG
11/22/2021,6,F21,BAPG
11/23/2021,5,F21,BAPG
11/24/2021,4,F21,BAPG
11/25/2021,3,F21,BAPG
11/26/2021,5,F21,BAPG
11/27/2021,8,F21,BAPG
11/28/2021,6,F21,BAPG
11/29/2021,5,F21,BAPG
11/30/2021,2,F21,BAPG
12/1/2021,4,F21,BAPG
12/2/2021,8,F21,BAPG
12/3/2021,5,F21,BAPG
12/4/2021,6,F21,BAPG
12/5/2021,4,F21,BAPG
12/6/2021,6,F21,BAPG
12/7/2021,6,F21,BAPG
12/8/2021,4,F21,BAPG
1/10/2022,3,W22,BAPG
1/11/2022,1,W22,BAPG
1/12/2022,2,W22,BAPG
1/13/2022,1,W22,BAPG
1/14/2022,2,W22,BAPG
1/15/2022,2,W22,BAPG
1/16/2022,2,W22,BAPG
1/17/2022,2,W22,BAPG
1/18/2022,4,W22,BAPG
1/19/2022,2,W22,BAPG
1/20/2022,1,W22,BAPG
1/21/2022,3,W22,BAPG
1/22/2022,0,W22,BAPG
1/23/2022,2,W22,BAPG
1/24/2022,4,W22,BAPG
1/25/2022,2,W22,BAPG
1/26/2022,5,W22,BAPG
1/27/2022,6,W22,BAPG
1/28/2022,3,W22,BAPG
1/29/2022,2,W22,BAPG
1/30/2022,1,W22,BAPG
1/31/2022,4,W22,BAPG
2/1/2022,3,W22,BAPG
2/2/2022,5,W22,BAPG
2/3/2022,6,W22,BAPG
2/4/2022,3,W22,BAPG
2/5/2022,2,W22,BAPG
2/6/2022,6,W22,BAPG
2/7/2022,6,W22,BAPG
2/8/2022,8,W22,BAPG
2/9/2022,4,W22,BAPG
2/10/2022,2,W22,BAPG
2/11/2022,7,W22,BAPG
2/12/2022,9,W22,BAPG
2/13/2022,6,W22,BAPG
2/14/2022,2,W22,BAPG
9/8/2021,2,F21,BAPG
9/9/2021,3,F21,BAPG
9/10/2021,3,F21,BAPG
9/11/2021,0,F21,BAPG
9/12/2021,0,F21,BAPG
9/13/2021,1,F21,BAPG
9/14/2021,1,F21,BAPG
9/15/2021,2,F21,BAPG
9/16/2021,3,F21,BAPG
9/17/2021,0,F21,BAPG
9/18/2021,0,F21,BAPG
9/19/2021,1,F21,BAPG
9/20/2021,3,F21,BAPG
9/21/2021,2,F21,BAPG
9/22/2021,4,F21,BAPG
9/23/2021,2,F21,BAPG
9/24/2021,1,F21,BAPG
9/25/2021,0,F21,BAPG
9/26/2021,0,F21,BAPG
9/27/2021,1,F21,BAPG
9/28/2021,2,F21,BAPG
9/29/2021,0,F21,BAPG
9/30/2021,0,F21,BAPG
10/1/2021,3,F21,BAPG
10/2/2021,4,F21,BAPG
10/3/2021,0,F21,BAPG
10/4/2021,0,F21,BAPG
10/5/2021,1,F21,BAPG
10/6/2021,2,F21,BAPG
10/7/2021,3,F21,BAPG
10/8/2021,2,F21,BAPG
10/9/2021,0,F21,BAPG
10/10/2021,0,F21,BAPG
10/11/2021,3,F21,BAPG
10/12/2021,3,F21,BAPG
10/13/2021,0,F21,BAPG
10/14/2021,0,F21,BAPG
10/15/2021,1,F21,BAPG
10/16/2021,3,F21,BAPG
10/17/2021,1,F21,BAPG
10/18/2021,2,F21,BAPG
10/19/2021,2,F21,BAPG
10/20/2021,3,F21,BAPG
10/21/2021,3,F21,BAPG
10/22/2021,0,F21,BAPG
10/23/2021,0,F21,BAPG
10/24/2021,1,F21,BAPG
10/25/2021,2,F21,BAPG
10/26/2021,3,F21,BAPG
10/27/2021,2,F21,BAPG
10/28/2021,2,F21,BAPG
10/29/2021,2,F21,BAPG
10/30/2021,0,F21,BAPG
10/31/2021,1,F21,BAPG
11/1/2021,0,F21,BAPG
11/2/2021,0,F21,BAPG
11/3/2021,0,F21,BAPG
11/4/2021,4,F21,BAPG
11/5/2021,2,F21,BAPG
11/6/2021,2,F21,BAPG
11/7/2021,0,F21,BAPG
11/8/2021,0,F21,BAPG
11/9/2021,2,F21,BAPG
11/10/2021,3,F21,BAPG
11/11/2021,3,F21,BAPG
11/12/2021,0,F21,BAPG
11/13/2021,0,F21,BAPG
11/14/2021,1,F21,BAPG
11/15/2021,1,F21,BAPG
11/16/2021,2,F21,BAPG
11/17/2021,3,F21,BAPG
11/18/2021,0,F21,BAPG
11/19/2021,0,F21,BAPG
11/20/2021,1,F21,BAPG
11/21/2021,2,F21,BAPG
11/22/2021,2,F21,BAPG
11/23/2021,0,F21,BAPG
11/24/2021,0,F21,BAPG
11/25/2021,2,F21,BAPG
11/26/2021,1,F21,BAPG
11/27/2021,2,F21,BAPG
11/28/2021,3,F21,BAPG
11/29/2021,0,F21,BAPG
11/30/2021,2,F21,BAPG
12/1/2021,2,F21,BAPG
12/2/2021,3,F21,BAPG
12/3/2021,1,F21,BAPG
12/4/2021,0,F21,BAPG
12/5/2021,0,F21,BAPG
12/6/2021,1,F21,BAPG
12/7/2021,1,F21,BAPG
12/8/2021,2,F21,BAPG
12/9/2021,3,F21,BAPG
12/10/2021,2,F21,BAPG
12/11/2021,0,F21,BAPG
12/12/2021,0,F21,BAPG
12/13/2021,1,F21,BAPG
1/12/2022,2,W22,BAPG
1/13/2022,0,W22,BAPG
1/14/2022,0,W22,BAPG
1/15/2022,0,W22,BAPG
1/16/2022,0,W22,BAPG
1/17/2022,1,W22,BAPG
1/18/2022,1,W22,BAPG
1/19/2022,0,W22,BAPG
1/20/2022,0,W22,BAPG
1/21/2022,2,W22,BAPG
1/22/2022,0,W22,BAPG
1/23/2022,0,W22,BAPG
1/24/2022,0,W22,BAPG
1/25/2022,4,W22,BAPG
1/26/2022,1,W22,BAPG
1/27/2022,0,W22,BAPG
1/28/2022,3,W22,BAPG
1/29/2022,0,W22,BAPG
1/30/2022,0,W22,BAPG
1/31/2022,0,W22,BAPG
2/1/2022,6,W22,BAPG
2/2/2022,1,W22,BAPG
2/3/2022,0,W22,BAPG
2/4/2022,2,W22,BAPG
2/5/2022,0,W22,BAPG
2/6/2022,6,W22,BAPG
2/7/2022,3,W22,BAPG
2/8/2022,5,W22,BAPG
2/9/2022,2,W22,BAPG
2/10/2022,0,W22,BAPG
2/11/2022,5,W22,BAPG
2/12/2022,4,W22,BAPG
2/13/2022,9,W22,BAPG
2/14/2022,5,W22,BAPG
9/10/2021,4,F21,BAPG
9/11/2021,5,F21,BAPG
9/12/2021,0,F21,BAPG
9/13/2021,4,F21,BAPG
9/14/2021,3,F21,BAPG
9/15/2021,2,F21,BAPG
9/16/2021,6,F21,BAPG
9/17/2021,4,F21,BAPG
9/18/2021,7,F21,BAPG
9/19/2021,4,F21,BAPG
9/20/2021,3,F21,BAPG
9/21/2021,4,F21,BAPG
9/22/2021,3,F21,BAPG
9/23/2021,2,F21,BAPG
9/24/2021,2,F21,BAPG
9/25/2021,4,F21,BAPG
9/26/2021,5,F21,BAPG
9/27/2021,2,F21,BAPG
9/28/2021,3,F21,BAPG
9/29/2021,3,F21,BAPG
9/30/2021,4,F21,BAPG
10/1/2021,6,F21,BAPG
10/2/2021,6,F21,BAPG
10/3/2021,4,F21,BAPG
10/4/2021,2,F21,BAPG
10/5/2021,4,F21,BAPG
10/6/2021,3,F21,BAPG
10/7/2021,3,F21,BAPG
10/8/2021,4,F21,BAPG
10/9/2021,5,F21,BAPG
10/10/2021,0,F21,BAPG
10/11/2021,6,F21,BAPG
10/12/2021,2,F21,BAPG
10/13/2021,3,F21,BAPG
10/14/2021,3,F21,BAPG
10/15/2021,3,F21,BAPG
11/3/2021,3,F21,BAPG
11/4/2021,3,F21,BAPG
11/5/2021,3,F21,BAPG
11/6/2021,8,F21,BAPG
11/7/2021,6,F21,BAPG
11/8/2021,3,F21,BAPG
11/9/2021,2,F21,BAPG
11/10/2021,3,F21,BAPG
11/11/2021,5,F21,BAPG
11/12/2021,5,F21,BAPG
11/13/2021,6,F21,BAPG
11/14/2021,6,F21,BAPG
11/15/2021,3,F21,BAPG
11/16/2021,5,F21,BAPG
11/17/2021,3,F21,BAPG
11/18/2021,4,F21,BAPG
11/19/2021,4,F21,BAPG
11/20/2021,6,F21,BAPG
11/21/2021,5,F21,BAPG
11/22/2021,3,F21,BAPG
11/23/2021,2,F21,BAPG
11/24/2021,4,F21,BAPG
11/25/2021,3,F21,BAPG
11/26/2021,0,F21,BAPG
11/27/2021,4,F21,BAPG
11/28/2021,0,F21,BAPG
11/29/2021,2,F21,BAPG
11/30/2021,6,F21,BAPG
12/1/2021,6,F21,BAPG
12/2/2021,4,F21,BAPG
12/3/2021,4,F21,BAPG
12/4/2021,7,F21,BAPG
12/5/2021,8,F21,BAPG
12/6/2021,5,F21,BAPG
12/7/2021,7,F21,BAPG
12/8/2021,8,F21,BAPG
1/11/2022,0,W22,BAPG
1/12/2022,0,W22,BAPG
1/13/2022,3,W22,BAPG
1/14/2022,2,W22,BAPG
1/15/2022,3,W22,BAPG
1/16/2022,2,W22,BAPG
1/17/2022,4,W22,BAPG
1/18/2022,2,W22,BAPG
1/19/2022,6,W22,BAPG
1/20/2022,5,W22,BAPG
1/21/2022,5,W22,BAPG
1/22/2022,5,W22,BAPG
1/23/2022,6,W22,BAPG
1/24/2022,3,W22,BAPG
1/25/2022,3,W22,BAPG
1/26/2022,4,W22,BAPG
1/27/2022,6,W22,BAPG
1/28/2022,2,W22,BAPG
1/29/2022,6,W22,BAPG
1/30/2022,5,W22,BAPG
1/31/2022,4,W22,BAPG
2/1/2022,2,W22,BAPG
2/2/2022,3,W22,BAPG
2/3/2022,5,W22,BAPG
2/4/2022,3,W22,BAPG
2/5/2022,6,W22,BAPG
2/6/2022,6,W22,BAPG
2/7/2022,3,W22,BAPG
2/8/2022,4,W22,BAPG
2/9/2022,3,W22,BAPG
10/9/2021,0,F21,BAPG
11/9/2021,6,F21,BAPG
12/9/2021,3,F21,BAPG
13-09-2021,0,F21,BAPG
14-09-2021,0,F21,BAPG
15-09-2021,2,F21,BAPG
16-09-2021,2,F21,BAPG
17-09-2021,3,F21,BAPG
18-09-2021,0,F21,BAPG
19-09-2021,3,F21,BAPG
20-09-2021,3,F21,BAPG
21-09-2021,0,F21,BAPG
22-09-2021,0,F21,BAPG
23-09-2021,1,F21,BAPG
24-09-2021,4,F21,BAPG
25-09-2021,5,F21,BAPG
26-09-2021,2,F21,BAPG
27-09-2021,0,F21,BAPG
28-09-2021,0,F21,BAPG
29-09-2021,0,F21,BAPG
30-09-2021,2,F21,BAPG
1/10/2021,2,F21,BAPG
2/10/2021,3,F21,BAPG
3/10/2021,5,F21,BAPG
4/10/2021,4,F21,BAPG
5/10/2021,3,F21,BAPG
6/10/2021,5,F21,BAPG
7/10/2021,6,F21,BAPG
8/10/2021,5,F21,BAPG
9/10/2021,0,F21,BAPG
10/10/2021,0,F21,BAPG
11/10/2021,3,F21,BAPG
12/10/2021,5,F21,BAPG
13-10-2021,4,F21,BAPG
14-10-2021,2,F21,BAPG
15-10-2021,1,F21,BAPG
3/11/2021,3,F21,BAPG
4/11/2021,5,F21,BAPG
